Id_Entidad,Entidad,E-Mail,Departamento,Ciudad
215273352,Icononzo,tesoreria@icononzo-tolima.gov.co,DEPARTAMENTO DE TOLIMA,ICONONZO
215252352,Iles,alcaldia@iles-narino.gov.co,DEPARTAMENTO DE NARIÑO,ILES
215452354,Imués,hacienda@imues-narino.gov.co,DEPARTAMENTO DE NARIÑO,IMUES
215519355,Inzá,libardoalbanlara@gmail.com,DEPARTAMENTO DE CAUCA,INZA
215652356,Ipiales,presupuesto@ipiales-narino.gov.co,DEPARTAMENTO DE NARIÑO,IPIALES
215741357,Iquira,contactenos@iquira-huila.gov.co,DEPARTAMENTO DE HUILA,IQUIRA
215941359,Isnos,alcaldia@isnos-huila.gov.co,DEPARTAMENTO DE HUILA,ISNOS
216127361,Istmina,contactenos@istmina-choco.gov.co,DEPARTAMENTO DE CHOCO,ISTMINA
216005360,Itagüí,alcaldia@itagui.gov.co,DEPARTAMENTO DE ANTIOQUIA,ITAGUI
216105361,Ituango,alcaldia@ituango-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,ITUANGO
216215362,Iza,secretariadehacienda@iza-boyaca.gov.co,DEPARTAMENTO DE BOYACA,IZA
216419364,Jambaló,alcaldia@jambalo-cauca.gov.co,DEPARTAMENTO DE CAUCA,JAMBALO
216476364,Jamundí,contajamundi@outlook.com,DEPARTAMENTO DE VALLE DEL CAUCA,JAMUNDI
216405364,Jardín,financiera@eljardin-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,JARDIN
216715367,Jenesano,contactenos@jenesano-boyaca.gov.co,DEPARTAMENTO DE BOYACA,JENESANO
216805368,Jericó - Antioquia,contactenos@jerico-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,JERICO (ANTIOQUIA)
216815368,Jericó - Boyacá,alcaldia@jerico-boyaca.gov.co,DEPARTAMENTO DE BOYACA,JERICO (BOYACA)
216825368,Jerusalén,alcaldia@jerusalen-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,JERUSALEN
216868368,Jesús María,contactenos@jesusmaria-santander.gov.co,DEPARTAMENTO DE SANTANDER,JESUS MARIA
217068370,Jordán,municipiojordan@hotmail.com,DEPARTAMENTO DE SANTANDER,JORDAN
217208372,Juan de Acosta,alcaldia@juandeacosta-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,JUAN DE ACOSTA
217225372,Junín,contactenos@junin-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,JUNIN
217227372,Juradó,contactenos@jurado-choco-gov.co,DEPARTAMENTO DE CHOCO,JURADO
215023350,La Apartada,alcaldia@laapartada-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,LA APARTADA
217841378,La Argentina,contabilidad@laargentina-huila.gov.co,DEPARTAMENTO DE HUILA,LA ARGENTINA
217768377,La Belleza,hacienda@labelleza-santander.gov.co,DEPARTAMENTO DE SANTANDER,LA BELLEZA
217725377,La Calera,contactenos@lacalera-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,LA CALERA
218015380,La Capilla,contactenos@lacapilla-boyaca.gov.co,DEPARTAMENTO DE BOYACA,LA CAPILLA
217605376,La Ceja del Tambo,contabilidad@laceja-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,LA CEJA DEL TAMBO
218366383,La Celia,alcaldia@lacelia-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,LA CELIA
217852378,La Cruz,tesoreriamunicipal@lacruz-narino.gov.co,DEPARTAMENTO DE NARIÑO,LA CRUZ
217776377,La Cumbre,pao.trochez@hotmail.com,DEPARTAMENTO DE VALLE DEL CAUCA,LA CUMBRE
218017380,La Dorada,alcaldia@ladorada-caldas.gov.co,DEPARTAMENTO DE CALDAS,LA DORADA
218554385,La Esperanza,alcaldia@laesperanza-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,LA ESPERANZA
218005380,La Estrella,contabilidadest@laestrella.gov.co,DEPARTAMENTO DE ANTIOQUIA,LA ESTRELLA
218152381,La Florida,tesorerialaflorida381@hotmail.com,DEPARTAMENTO DE NARIÑO,LA FLORIDA
218320383,La Gloria,josalro19@yahoo.es,DEPARTAMENTO DE CESAR,LA GLORIA
210020400,La Jagua de Ibirico,contabilidad@lajaguadeibirico-cesar.gov.co,DEPARTAMENTO DE CESAR,LA JAGUA DE IBIRICO
212044420,La Jagua del Pilar,alcaldia@lajaguadelpilar-laguajira.gov.co,DEPARTAMENTO DE GUAJIRA,LA JAGUA DEL PILAR
218552385,La Llanada,alcaldia@lallanada-narino.gov.co,DEPARTAMENTO DE NARIÑO,LA LLANADA
215050350,La Macarena,alcaldia@lamacarena-meta.gov.co,DEPARTAMENTO DEL META,LA MACARENA
218817388,La Merced,alcaldia@lamerced-caldas.gov.co,DEPARTAMENTO DE CALDAS,LA MERCED
218625386,La Mesa,contabilidad@lamesa-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,LA MESA
211018410,La Montañita,haciendamonta@hotmail.com,DEPARTAMENTO DE CAQUETA,LA MONTAÑITA
219425394,La Palma,alcaldia@lapalma-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,LA PALMA
219768397,La Paz - Santander,alcaldia@lapaz-santander.gov.co,DEPARTAMENTO DE SANTANDER,LA PAZ
212120621,La Paz (Robles) - Cesar,alcaldia@lapazrobles-cesar.gov.co,DEPARTAMENTO DE CESAR,LA PAZ (ROBLES)
219825398,La Peña,alcaldia@lapena-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,LA PEÑA
219005390,La Pintada,gobierno@lapintada-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,LA PINTADA
219641396,La Plata,alcaldia@laplata-huila.gov.co,DEPARTAMENTO DE HUILA,LA PLATA
219854398,La Playa de Belén,alcaldia@laplayadebelen-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,LA PLAYA
212499524,La Primavera,alcaldia@laprimavera-vichada.gov.co,DEPARTAMENTO DE VICHADA,LA PRIMAVERA
213685136,La Salina,alcaldia@lasalina-casanare.gov.co,DEPARTAMENTO DE CASANARE,LA SALINA
219219392,La Sierra,contactenos@lasierra-cauca.gov.co,DEPARTAMENTO DE CAUCA,LA SIERRA
210163401,La Tebaida,contabilidad@latebaida-quindio.gov.co,DEPARTAMENTO DE QUINDIO,LA TEBAIDA
219052390,La Tola,contactenos@latola-narino.gov.co,DEPARTAMENTO DE NARIÑO,LA TOLA
210005400,La Unión - Antioquia,alcaldia@launion-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,LA UNION (ANTIOQUIA)
219952399,La Unión - Nariño,alcaldia@launion-narino.gov.co,DEPARTAMENTO DE NARIÑO,LA UNION (NARIÑO)
210076400,La Unión - Valle del Cauca,alcaldia@launion-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,LA UNION (VALLE)
210070400,La Unión de Sucre,yeimipadilla@hotmail.com,DEPARTAMENTO DE SUCRE,LA UNION DE SUCRE
217050370,La Uribe,alcaldia@uribe-meta.gov.co,DEPARTAMENTO DEL META,LA URIBE
210315403,La Uvita,alcaldia@lauvita-boyaca.gov.co,DEPARTAMENTO DE BOYACA,LA UVITA
219719397,La Vega - Cauca,hacienda@lavega-cauca.gov.co,DEPARTAMENTO DE CAUCA,LA VEGA (CAUCA)
210225402,La Vega - Cundinamarca,contactenos@lavega-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,LA VEGA (CUNDINAMARCA)
210115401,La Victoria - Boyacá,alcaldia@lavictoria-boyaca.gov.co,DEPARTAMENTO DE BOYACA,LA VICTORIA (BOYACA)
210376403,La Victoria - Valle del Cauca,financiera@lavictoria-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,LA VICTORIA (VALLE)
210066400,La Virginia,despacho@lavirginia-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,LA VIRGINIA
217754377,Labateca,alcaldia@labateca-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,LABATECA
217715377,Labranzagrande,alcaldia@labrazagrande-boyaca.gov.co,DEPARTAMENTO DE BOYACA,LABRANZAGRANDE
218568385,Landázuri,hacienda@landazuri-santander.gov.co,DEPARTAMENTO DE SANTANDER,LANDAZURI
210668406,Lebrija,alcaldia@lebrija-santander.gov.co,DEPARTAMENTO DE SANTANDER,LEBRIJA
210552405,Leiva,alcaldia@leiva-narino.gov.co,DEPARTAMENTO DE NARIÑO,LEYVA
210050400,Lejanías,alcaldia@lejanias-meta.gov.co,DEPARTAMENTO DEL META,LEJANIAS
210725407,Lenguazaque,secretariadehacienda@lenguazaque-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,LENGUAZAQUE
210873408,Lérida,alcaldia@lerida-tolima.gov.co,DEPARTAMENTO DE TOLIMA,LERIDA
210191001,Leticia,contactenos@leticia-amazonas.gov.co,DEPARTAMENTO DE AMAZONAS,LETICIA
211173411,Líbano,secretaria_hacienda@libano-tolima.gov.co,DEPARTAMENTO DE TOLIMA,LIBANO
211105411,Liborina,alcaldia@liborina-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,LIBORINA
211152411,Linares,alcaldia@linares-narino.gov.co,DEPARTAMENTO DE NARIÑO,LINARES
215027250,Litoral del San Juan (Santa Genoveva de D.),djimenez70@gmail.com,DEPARTAMENTO DE CHOCO,LITORAL DEL BAJO SAN JUAN  (SANTA GENOVEVA DE D.)
211327413,Lloró,contactenos@lloro-choco.gov.co,DEPARTAMENTO DE CHOCO,LLORO
211819418,López de Micay,tesoreria@lopezdemicay-cauca.gov.co,DEPARTAMENTO DE CAUCA,LOPEZ DE MICAY
211852418,Los Andes (Sotomayor),contactenos@losandessotomayor-narino.gov.co,DEPARTAMENTO DE NARIÑO,LOS ANDES (SOTOMAYOR)
211923419,Los Córdobas,contador@loscordobas-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,LOS CORDOBAS
211870418,Los Palmitos,alcaldia@lospalmitos-sucre.gov.co,DEPARTAMENTO DE SUCRE,LOS PALMITOS
210554405,Los Patios,contabilidad@lospatios-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,LOS PATIOS
211868418,Los Santos,contactenos@lossantos-santander.gov.co,DEPARTAMENTO DE SANTANDER,LOS SANTOS
211854418,Lourdes,alcaldia@lourdes-nortedesantnader.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,LOURDES
212108421,Luruaco,alcaldia@luruaco-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,LURUACO
212515425,Macanal,alcaldia@macanal-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MACANAL
212568425,Macaravita,alcaldia@macaravita-santander.gov.co,DEPARTAMENTO DE SANTANDER,MACARAVITA
212505425,Maceo,alcaldia@maceo-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,MACEO
212625426,Machetá,contactenos@macheta-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,MACHETA
213025430,Madrid - Cundinamarca,contabilidad@madrid-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,MADRID
213013430,Magangué,secretariadehacienda@magangue-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,MAGANGUE
212752427,Magüí (Payán),walterquinones196@gmail.com,DEPARTAMENTO DE NARIÑO,MAGUI (PAYAN)
213313433,Mahates,alcaldia@mahates-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,MAHATES
213044430,Maicao,secretariadehacienda@maicao-laguajira.gov.co,DEPARTAMENTO DE GUAJIRA,MAICAO
212970429,Majagual,rcguevarap@gmail.com,DEPARTAMENTO DE SUCRE,MAJAGUAL
213268432,Málaga,alcaldia@malaga-santander.gov.co,DEPARTAMENTO DE SANTANDER,MALAGA
213308433,Malambo,contactenos@malambo-atlantic.gov.co,DEPARTAMENTO DE ATLANTICO,MALAMBO
213552435,Mallama (Piedrancha),majaesqu@gmail.com,DEPARTAMENTO DE NARIÑO,MALLAMA (PIEDRANCHA)
213608436,Manatí,alcaldia@manati-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,MANATI
216044560,Manaure,rafaelmaya24@hotmail.com,DEPARTAMENTO DE GUAJIRA,MANAURE
214320443,Manaure (Balcón del Cesar),alcaldia@manaurebalcondelcesar-cesar.gov.co,DEPARTAMENTO DE CESAR,MANAURE (BALCON DEL CESAR)
213985139,Maní,hacienda@mani-casanare.gov.co,DEPARTAMENTO DE CASANARE,MANI
210117001,Manizales,contabilidad@manizales.gov.co,DEPARTAMENTO DE CALDAS,MANIZALES
213625436,Manta,alcaldia@manta-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,MANTA
213317433,Manzanares,despeachoalcalde@manzanares-caldas.gov.co,DEPARTAMENTO DE CALDAS,MANZANARES
212550325,Mapiripán,alcaldia@mapiripan-meta.gov.co,DEPARTAMENTO DEL META,MAPIRIPAN
214013440,Margarita,afinanciera@margarita-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,MARGARITA
214213442,María la Baja,contactenos@marialabaja-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,MARIA LA BAJA
214005440,Marinilla,contactenos@marinilla.gov.co,DEPARTAMENTO DE ANTIOQUIA,MARINILLA
214215442,Maripí,tesoreria@maripi-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MARIPI
214217442,Marmato,alcaldia@marmato-caldas.gov.co,DEPARTAMENTO DE CALDAS,MARMATO
214417444,Marquetalia,contactenos@marquetalia-caldas.gov.co,DEPARTAMENTO DE CALDAS,MARQUETALIA
214066440,Marsella,alcaldia@marsella-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,MARSELLA
214617446,Marulanda,contactenos@marulanda-caldas.gov.co,DEPARTAMENTO DE CALDAS,MARULANDA
214468444,Matanza,contactenos@matanza-santander.gov.co,DEPARTAMENTO DE SANTANDER,MATANZA
210105001,Medellín,rodrigo.loaiza@medellin.gov.co,DEPARTAMENTO DE ANTIOQUIA,MEDELLIN
213825438,Medina,contabilidadmedina2020@gmail.com,DEPARTAMENTO DE CUNDINAMARCA,MEDINA
212527425,Medio Atrato,dhenzel2009@hotmail.com,DEPARTAMENTO DE CHOCO,MEDIO ATRATO
213027430,Medio Baudó,alcaldia@mediobaudo-choco.gov.co,DEPARTAMENTO DE CHOCO,MEDIO BAUDO
215027450,Medio San Juan,alcaldia@mediosanjuan-choco.gov.co,DEPARTAMENTO DE CHOCO,MEDIO SAN JUAN
214973449,Melgar,sechacienda@melgar-tolima.gov.co,DEPARTAMENTO DE TOLIMA,MELGAR
215019450,Mercaderes,alcaldia@mercaderes-cauca.gov.co,DEPARTAMENTO DE CAUCA,MERCADERES
213050330,Mesetas,secretariadehacieda@mesetas-meta.gov.co,DEPARTAMENTO DEL META,MESETAS
214525245,Mesitas del Colegio,contactenos@elcolegio-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,EL COLEGIO
216018460,Milán,mariacristinalugosuarez@hotmail.com,DEPARTAMENTO DE CAQUETA,MILAN
215515455,Miraflores - Boyacá,alcaldia@miraflores-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MIRAFLORES (BOYACA)
210095200,Miraflores - Guaviare,masc_1120@hotmail.com,DEPARTAMENTO DE GUAVIARE,MIRAFLORES (GUAVIARE)
215519455,Miranda,contactenos@miranda-cauca.gov.co,DEPARTAMENTO DE CAUCA,MIRANDA
215666456,Mistrató,alcaldia@mistrato-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,MISTRATO
210197001,Mitú,alcaldia@mitu-vaupes.gov.co,DEPARTAMENTO DE VAUPES,MITU
216468464,Mogotes,alcaldia@mogotes-santander.gov.co,DEPARTAMENTO DE SANTANDER,MOGOTES
216868468,Molagavita,contactenos@molagavita-santander.gov.co;patriciabo,DEPARTAMENTO DE SANTANDER,MOLAGAVITA
216423464,Momil,controlinterno@momil-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,MOMIL
216415464,Mongua,alcaldia@mongua-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MONGUA
216615466,Monguí,alcaldia@mongui-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MONGUI
216915469,Moniquirá,hacienda@moniquira-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MONIQUIRA
216705467,Montebello,tesoreria@montebello-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,MONTEBELLO
215813458,Montecristo,ABERTELC@hotmail.com,DEPARTAMENTO DE BOLIVAR,MONTECRISTO
216623466,Montelíbano,alcaldia@montelibano-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,MONTELIBANO
217063470,Montenegro,alcaldia@montenegro-quindio.gov.co,DEPARTAMENTO DE QUINDIO,MONTENEGRO
210123001,Montería,contabilidad@monteria.gov.co,DEPARTAMENTO DE CORDOBA,MONTERIA
216285162,Monterrey,alcaldia@monterrey-casanare.gov.co,DEPARTAMENTO DE CASANARE,MONTERREY
210023500,Moñitos,tesoreriamunicipal@monitos-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,MOÑITOS
217313473,Morales - Bolívar,hacienda@morales-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,MORALES (BOLIVAR)
217319473,Morales - Cauca,contactenos@morales-cauca.gov.co,DEPARTAMENTO DE CAUCA,MORALES (CAUCA)
217918479,Morelia,alcaldia@morelia-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,MORELIA
217370473,Morroa,nelsonestrada42@hotmail.com,DEPARTAMENTO DE SUCRE,MORROA
217325473,Mosquera - Cundinamarca,secretariadehacienda@mosquera-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,MOSQUERA (CUNDINAMARCA)
217352473,Mosquera - Nariño,contactenos@mosquera-narino.gov.co,DEPARTAMENTO DE NARIÑO,MOSQUERA (NARIÑO)
217615476,Motavita,contactenos@motavita-boyaca.gov.co,DEPARTAMENTO DE BOYACA,MOTAVITA
216173461,Murillo,secretariadehacienda@murillo-tolima.gov.co,DEPARTAMENTO DE TOLIMA,MURILLO
217505475,Murindó,gobierno@murindo-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,MURINDO
218005480,Mutatá,hacienda@mutata-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,MUTATA
218054480,Mutiscua,alcaldia@mutiscua-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,MUTISCUA
218015480,Muzo,municipiodemuzo@yahoo.es,DEPARTAMENTO DE BOYACA,MUZO
218305483,Nariño - Antioquia,alcadia@narino-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,NARIÑO (ANTIOQUIA)
218325483,Nariño - Cundinamarca,contabilidad@narino-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,NARIÑO (CUNDINAMARCA)
218052480,Nariño - Nariño,CVITERY21@HOTMAIL.COM,DEPARTAMENTO DE NARIÑO,NARIÑO (NARIÑO)
218341483,Nátaga,alcaldia@nataga-huila.gov.co,DEPARTAMENTO DE HUILA,NATAGA
218373483,Natagaima,alcaldia@natagaima-tolima.gov.co,DEPARTAMENTO DE TOLIMA,NATAGAIMA
219505495,Nechí,alcaldia@nechi-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,NECHI
219005490,Necoclí,contactenos@necocli-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,NECOCLI
218617486,Neira,alcaldia@neira-caldas.gov.co,DEPARTAMENTO DE CALDAS,NEIRA
210141001,Neiva,alcaldia@alcaldianeiva.gov.co,DEPARTAMENTO DE HUILA,NEIVA
218625486,Nemocón,tesoreria@nemocon-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,NEMOCON
218825488,Nilo,hacienda@nilo-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,NILO
218925489,Nimaima,alcaldia@nimaima-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,NIMAIMA
219115491,Nobsa,contactenos@nobsa-boyaca.gov.co,DEPARTAMENTO DE BOYACA,NOBSA
219125491,Nocaima,alcaldia@nocaima-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,NOCAIMA
219517495,Norcasia,alcaldia@norcasia-caldas.gov.co,DEPARTAMENTO DE CALDAS,NORCASIA
923271489,Norosí,contactenos@norosi-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,NOROSÍ (BOLIVAR)
219127491,Nóvita,contactenos@novita-choco.gov.co,DEPARTAMENTO DE CHOCO,NOVITA
216047460,Nueva Granada,alcaldia@nuevagranada-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,NUEVA GRANADA
219415494,Nuevo Colón,alcaldia@nuevocolon-boyaca.gov.co,DEPARTAMENTO DE BOYACA,NUEVO COLON
212585225,Nunchía,contador@nunchia-casanare.gov.co,DEPARTAMENTO DE CASANARE,NUNCHIA
219527495,Nuquí,despachoalde@nuqui-choco.gov.co,DEPARTAMENTO DE CHOCO,NUQUI
219776497,Obando,alcaldia@obando-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,OBANDO
219868498,Ocamonte,alcaldia@ocamonte-santander.gov.co,DEPARTAMENTO DE SANTANDER,OCAMONTE
219854498,Ocaña,contabilidad@ocana-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,OCAÑA
210068500,Oiba,secretariageneral@oiba-santander.gov.co,DEPARTAMENTO DE SANTANDER,OIBA
210015500,Oicatá,alcaldia@oicata-boyaca.gov.co,DEPARTAMENTO DE BOYACA,OICATA
210105501,Olaya,hacienda@olaya-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,OLAYA
219052490,Olaya Herrera (Bocas de Satinga),contactenos@olayaherrera-narino.gov.co,DEPARTAMENTO DE NARIÑO,OLAYA HERRERA (BOCAS DE SATINGA)
210268502,Onzaga,geoporrasmejia.gpm@gmail.com,DEPARTAMENTO DE SANTANDER,ONZAGA
210341503,Oporapa,tesoreria@oporapa-huila.gov.co,DEPARTAMENTO DE HUILA,OPORAPA
212086320,Orito,despacho@orito-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,ORITO
213085230,Orocué,hacienda@orocue-casanare.gov.co,DEPARTAMENTO DE CASANARE,OROCUE
210473504,Ortega,secretriahacienda@ortega-tolima.gov.co,DEPARTAMENTO DE TOLIMA,ORTEGA
210652506,Ospina,alcaldia@ospina-narino.gov.co,DEPARTAMENTO DE NARIÑO,OSPINA
210715507,Otanche,alcaldia@otanche-boyaca.gov.co,DEPARTAMENTO DE BOYACA,OTANCHE
210870508,Ovejas,alcaldia@ovejas-sucre.gov.co,DEPARTAMENTO DE SUCRE,OVEJAS
211115511,Pachavita,alcaldia@pachavita-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PACHAVITA
211325513,Pacho,secretariadegestion@pacho-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PACHO
211317513,Pácora,tesoreria@pacora-caldas.gov.co,DEPARTAMENTO DE CALDAS,PACORA
211319513,Padilla,contactenos@padilla-cauca.gov.co,DEPARTAMENTO DE CAUCA,PADILLA
211415514,Páez - Boyacá,tesoreria@paez-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PAEZ
211719517,Páez (Belalcázar) - Cauca,alcaldia@paez-cauca.gov.co,DEPARTAMENTO DE CAUCA,PAEZ (BELALCAZAR)
211841518,Paicol,municipiopaicol@hotmail.com,DEPARTAMENTO DE HUILA,PAICOL
211720517,Pailitas,alcaldia@pailitas-cesar.gov.co,DEPARTAMENTO DE CESAR,PAILITAS
211825518,Paime,stesoreria@paime-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PAIME
211615516,Paipa,contabilidad@paipa-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PAIPA
211815518,Pajarito,alcaldia@pajarito-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PAJARITO
212441524,Palermo,haciendatesoreria@palermo-huila.gov.co,DEPARTAMENTO DE HUILA,PALERMO
212417524,Palestina - Caldas,palestina_caldas@hotmail.com,DEPARTAMENTO DE CALDAS,PALESTINA (CALDAS)
213041530,Palestina - Huila,hacienda@palestina-huila.gov.co,DEPARTAMENTO DE HUILA,PALESTINA (HUILA)
212268522,Palmar,tesoreria@palmar-santander.gov.co,DEPARTAMENTO DE SANTANDER,PALMAR
212008520,Palmar de Varela,administrativayfinanciera@palmardevarela-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,PALMAR DE VARELA
212468524,Palmas del Socorro,tesoreria@palmasdelsocorro-santander.gov.co,DEPARTAMENTO DE SANTANDER,PALMAS DEL SOCORRO
212076520,Palmira,atencionalciudadano@palmira.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,PALMIRA
212073520,Palocabildo,tesoreria@palocabildo-tolima.gov.co,DEPARTAMENTO DE TOLIMA,PALOCABILDO
211854518,Pamplona,alcaldia@pamplona-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,PAMPLONA
212054520,Pamplonita,alcaldia@pamplonita-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,PAMPLONITA
212425524,Pandi,alcaldia@pandi-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PANDI
212215522,Panqueba,alcaldia@panqueba-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PANQUEBA
213368533,Páramo,tesoreria@paramo-santander.gov.co,DEPARTAMENTO DE SANTANDER,PARAMO
213025530,Paratebueno,alcaldia@paratebueno-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PARATEBUENO
213525535,Pasca,secretariadehacienda@pasca-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PASCA
213219532,Patía (El Bordo),alcaldia@patia-cauca.gov.co,DEPARTAMENTO DE CAUCA,PATIA (EL BORDO)
213115531,Pauna,alcaldia@pauna-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PAUNA
213315533,Paya,alcaldia@paya-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PAYA
215085250,Paz de Ariporo,contador@pazdeariporo-casanare.gov.co,DEPARTAMENTO DE CASANARE,PAZ DE ARIPORO
213715537,Paz del Río,alcaldia@pazderio-boyaca.gov.co ,DEPARTAMENTO DE BOYACA,PAZ DE RIO
214147541,Pedraza,contactecnos@pedraza-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,PEDRAZA
215020550,Pelaya,contactenos@pelaya-cesar.gov.co,DEPARTAMENTO DE CESAR,PELAYA
214117541,Pensilvania,contactenos@pensilvania-caldas.gov.co,DEPARTAMENTO DE CALDAS,PENSILVANIA
214305543,Peque,hacienda@peque-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,PEQUE
210166001,Pereira,hector.castro@pereira.gov.co,DEPARTAMENTO DE RISARALDA,PEREIRA
214215542,Pesca,alcaldia@pesca-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PESCA
213319533,Piamonte,anaconal@hotmail.com,DEPARTAMENTO DE CAUCA,PIAMONTE
214768547,Piedecuesta,contabilidad@alcaldiadepiedecuesta.gov.co,DEPARTAMENTO DE SANTANDER,PIEDECUESTA
214773547,Piedras,alcaldia@piedras-tolima.gov.co,DEPARTAMENTO DE TOLIMA,PIEDRAS
214819548,Piendamó,contactenos@piendamo-cauca.gov.co,DEPARTAMENTO DE CAUCA,TUNIA (PIENDAMO)
214863548,Pijao,alcaldia@pijao-quindio.gov.co,DEPARTAMENTO DE QUINDIO,PIJAO
214547545,Pijiño del Carmen,secretariadehacienda@pijinodelcarmen-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,PIJIÑO DEL CARMEN
